"Brake.Trq_WB_FL","Brake.Trq_WB_FR","Brake.Trq_WB_RL","Brake.Trq_WB_RR","Car.Distance","Car.LongSlipFL","Car.LongSlipFR","Car.LongSlipRL","Car.LongSlipRR","Time"
0,0,0,0,230.0909486,0.0002955850214,0.0003325229045,0.0003192519071,0.0003420833382,10.041
0,0,0,0,230.4248922,0.0002959825506,0.0003329390602,0.0003196553735,0.0003424976603,10.051
0,0,0,0,230.7588228,0.0002963862789,0.0003333617642,0.0003200651554,0.0003429184726,10.061
0,0,0,0,231.0927403,0.0002967962646,0.0003337910457,0.0003204811655,0.0003433457459,10.071
0,0,0,0,231.4266446,0.0002972124785,0.0003342268756,0.000320903433,0.0003437794221,10.081
0,0,0,0,231.760536,0.0002976349497,0.0003346692829,0.0003213319287,0.0003442195011,10.091
0,0,0,0,232.0944143,0.0002980636491,0.0003351182386,0.0003217665944,0.0003446659539,10.101
0,0,0,0,232.4282796,0.0002984985767,0.0003355737717,0.0003222074301,0.0003451187513,10.111
0,0,0,0,232.7621319,0.0002989397617,0.0003360358241,0.0003226543777,0.0003455778351,10.121
0,0,0,0,233.0959713,0.0002993871167,0.0003365044249,0.0003231074661,0.0003460432054,10.131
0,0,0,0,233.4297977,0.0002998406708,0.0003369794867,0.000323566579,0.0003465148038,10.141
0,0,0,0,233.7636112,0.0003003003658,0.0003374610096,0.0003240317455,0.0003469926014,10.151
0,0,0,0,234.0974118,0.0003007661726,0.0003379489644,0.0003245029366,0.0003474765399,10.161
0,0,0,0,234.4311995,0.0003012380621,0.0003384432639,0.0003249800648,0.0003479666193,10.171
0,0,0,0,234.7649744,0.0003017159761,0.0003389439371,0.000325463101,0.0003484627814,10.181
0,0,0,0,235.0987365,0.0003021998855,0.0003394508676,0.0003259520745,0.000348964968,10.191
0,0,0,0,235.4324857,0.0003026897612,0.0003399640555,0.0003264468687,0.0003494731791,10.201
0,0,0,0,235.7662221,0.0003031855449,0.0003404834133,0.0003269474837,0.0003499873565,10.211
0,0,0,0,236.0999458,0.0003036871494,0.0003410089121,0.0003274538903,0.000350507471,10.221
0,0,0,0,236.4336568,0.0003041946038,0.0003415404935,0.0003279660596,0.0003510334936,10.231
0,0,0,0,236.7673551,0.0003047077917,0.0003420781286,0.000328483904,0.0003515653661,10.241
0,0,0,0,237.1010406,0.0003052266838,0.0003426217299,0.0003290074528,0.0003521030594,10.251
0,0,0,0,237.4347136,0.0003057512513,0.0003431712976,0.0003295366187,0.0003526465443,10.261
0,0,0,0,237.7683738,0.0003062814358,0.0003437267151,0.0003300714015,0.0003531957918,10.271
0,0,0,0,238.1020215,0.0003068171791,0.0003442880115,0.0003306117433,0.0003537507437,10.281
0,0,0,0,238.4356566,0.0003073584521,0.0003448550706,0.0003311576438,0.000354311429,10.291
0,0,0,0,238.7692791,0.0003079052549,0.0003454279213,0.000331709045,0.0003548777313,10.301
0,0,0,0,239.1028891,0.000308457471,0.0003460064472,0.0003322659177,0.0003554496798,10.311
0,0,0,0,239.4364866,0.0003090151004,0.0003465906775,0.0003328282619,0.0003560272453,10.321
0,0,0,0,239.7700716,0.0003095781431,0.0003471805539,0.0003333959903,0.0003566103405,10.331
0,0,0,0,240.1036442,0.0003101465118,0.0003477760474,0.000333969132,0.0003571990237,10.341
0,0,0,0,240.4372043,0.0003107201774,0.0003483770997,0.0003345475998,0.0003577931784,10.351
0,0,0,0,240.7707521,0.000311299169,0.0003489837109,0.0003351314226,0.0003583928337,10.361
0,0,0,0,241.1042875,0.0003118833993,0.0003495958517,0.0003357205424,0.0003589979606,10.371
0,0,0,0,241.4378105,0.0003124728682,0.0003502134641,0.000336314959,0.0003596085007,10.381
0,0,0,0,241.7713212,0.0003130675759,0.0003508365771,0.0003369146143,0.0003602244251,10.391
0,0,0,0,242.1048196,0.0003136674641,0.0003514651326,0.0003375194792,0.0003608457337,10.401
0,0,0,0,242.4383058,0.0003142725036,0.0003520991013,0.0003381295537,0.0003614723973,10.411
0,0,0,0,242.7717798,0.0003148826945,0.0003527385124,0.0003387447796,0.000362104387,10.421
0,0,0,0,243.1052415,0.0003154980368,0.0003533832787,0.0003393651859,0.0003627416736,10.431
0,0,0,0,243.4386911,0.0003161184723,0.0003540334001,0.0003399906855,0.0003633841989,10.441
0,0,0,0,243.7721285,0.00031674403,0.0003546889056,0.0003406212782,0.0003640319919,10.451
0,0,0,0,244.1055539,0.0003173746227,0.0003553497081,0.0003412569349,0.0003646849946,10.461
0,0,0,0,244.4389671,0.0003180102794,0.0003560158366,0.0003418976557,0.0003653431777,10.471
0,0,0,0,244.7723683,0.0003186509712,0.0003566872329,0.0003425433533,0.0003660065122,10.481
0,0,0,0,245.1057575,0.0003192966687,0.0003573638969,0.0003431940568,0.000366674969,10.491
0,0,0,0,245.4391347,0.0003199473722,0.0003580457706,0.000343849737,0.0003673485189,10.501
0,0,0,0,245.7724999,0.0003206030524,0.000358732912,0.0003445103357,0.000368027162,10.511
0,0,0,0,246.1058532,0.0003212636511,0.0003594252048,0.0003451758239,0.0003687108401,10.521
0,0,0,0,246.4391946,0.0003219291975,0.0003601226781,0.0003458462015,0.0003693995532,10.531
0,0,0,0,246.7725241,0.0003225996334,0.0003608253028,0.0003465214395,0.0003700932139,10.541
0,0,0,0,247.1058418,0.0003232749295,0.0003615330497,0.0003472014796,0.0003707918513,10.551
0,0,0,0,247.4391477,0.0003239550861,0.0003622458607,0.0003478863218,0.0003714954364,10.561
0,0,0,0,247.7724418,0.0003246400738,0.0003629637649,0.0003485759371,0.0003722038819,10.571
0,0,0,0,248.1057242,0.0003253298346,0.000363686675,0.0003492702963,0.0003729172167,10.581
0,0,0,0,248.4389949,0.0003260243684,0.0003644145909,0.0003499693412,0.0003736353829,10.591
0,0,0,0,248.7722538,0.0003267236461,0.0003651474544,0.0003506730718,0.0003743583511,10.601
0,0,0,0,249.1055012,0.0003274276096,0.0003658852947,0.000351381459,0.0003750860924,10.611
0,0,0,0,249.4387369,0.0003281362588,0.0003666279954,0.0003520944447,0.0003758185776,10.621
0,0,0,0,249.7719611,0.0003288495645,0.0003673756146,0.0003528120578,0.0003765557776,10.631
0,0,0,0,250.1051737,0.0003295674687,0.0003681280359,0.0003535341821,0.0003772976634,10.641
0,0,0,0,250.4383748,0.0003302899422,0.0003688852594,0.0003542608756,0.0003780442057,10.651
0,0,0,0,250.7715645,0.0003310169559,0.000369647285,0.0003549920511,0.0003787953756,10.661
0,0,0,0,251.1047427,0.0003317485098,0.0003704140254,0.0003557276796,0.0003795511147,10.671
0,0,0,0,251.4379095,0.0003324845457,0.0003711854515,0.0003564677609,0.0003803114232,10.681
0,0,0,0,251.7710649,0.0003332250053,0.0003719615634,0.000357212266,0.0003810762719,10.691
0,0,0,0,252.1042089,0.0003339699178,0.0003727423027,0.0003579611366,0.0003818456025,10.701
0,0,0,0,252.4373417,0.0003347191669,0.0003735276405,0.0003587143437,0.0003826194152,10.711
0,0,0,0,252.7704632,0.0003354728105,0.0003743175475,0.0003594718582,0.0003833976516,10.721
0,0,0,0,253.1035735,0.0003362307616,0.0003751119657,0.0003602336801,0.0003841805737,10.731
0,0,0,0,253.4366726,0.0003369929909,0.000375910924,0.0003609997511,0.0003849678615,10.741
0,0,0,0,253.7697605,0.0003377594694,0.0003767143353,0.0003617700422,0.0003857595148,10.751
0,0,0,0,254.1028372,0.000338530197,0.0003775221703,0.0003625445243,0.0003865554754,10.761
0,0,0,0,254.4359029,0.0003393050865,0.0003783344,0.0003633231681,0.0003873557434,10.771
0,0,0,0,254.7689575,0.0003400841379,0.0003791509953,0.0003641059448,0.0003881602606,10.781
0,0,0,0,255.1020011,0.0003408673219,0.0003799719561,0.0003648928541,0.0003889689979,10.791
0,0,0,0,255.4350338,0.0003416546097,0.0003807971952,0.0003656838089,0.0003897819261,10.801
0,0,0,0,255.7680554,0.0003424459719,0.0003816267126,0.0003664788092,0.0003905990161,10.811
0,0,0,0,256.1010662,0.0003432413505,0.0003824604501,0.0003672777966,0.0003914202389,10.821
0,0,0,0,256.4340661,0.0003440407454,0.0003832984366,0.0003680808004,0.0003922455653,10.831
0,0,0,0,256.7670551,0.0003448441275,0.000384140556,0.0003688877623,0.0003930749663,10.841
0,0,0,0,257.1000334,0.0003456514387,0.0003849868372,0.0003696986241,0.0003939083836,10.851
0,0,0,0,257.4330009,0.000346462708,0.0003858372511,0.0003705133859,0.0003947458172,10.861
0,0,0,0,257.7659576,0.000347277848,0.0003866917395,0.0003713320184,0.0003955872089,10.871
0,0,0,0,258.0989037,0.0003480968298,0.0003875502734,0.0003721544927,0.0003964325297,10.881
0,0,0,0,258.4318391,0.0003489196824,0.0003884128237,0.0003729807504,0.0003972817794,10.891
0,0,0,0,258.7647639,0.0003497463476,0.0003892793902,0.0003738107916,0.0003981349,10.901
0,0,0,0,259.0976782,0.0003505767672,0.0003901499149,0.0003746445582,0.0003989918914,10.911
0,0,0,0,259.4305819,0.0003514109412,0.0003910243686,0.00037548205,0.0003998526663,10.921
0,0,0,0,259.7634751,0.0003522488696,0.0003919027222,0.000376323238,0.0004007172247,10.931
0,0,0,0,260.0963578,0.0003530904651,0.0003927849757,0.000377168064,0.0004015855375,10.941
0,0,0,0,260.4292302,0.0003539357276,0.0003936710418,0.000378016528,0.0004024575755,10.951
0,0,0,0,260.7620921,0.0003547846281,0.0003945609496,0.0003788685717,0.0004033333098,10.961
0,0,0,0,261.0949437,0.0003556371666,0.0003954546119,0.0003797241661,0.0004042127111,10.971
0,0,0,0,261.427785,0.0003564932558,0.0003963520576,0.0003805833112,0.0004050957214,10.981
0,0,0,0,261.760616,0.0003573528957,0.0003972531995,0.0003814459487,0.0004059823113,10.991
0,0,0,0,262.0934369,0.0003582160571,0.0003981580376,0.0003823120496,0.0004068724811,11.001
0,0,0,0,262.4262475,0.00035908274,0.0003990665718,0.0003831815848,0.0004077662015,11.011
0,0,0,0,262.759048,0.0003599528573,0.000399978715,0.0003840545251,0.0004086633853,11.021
0,0,0,0,263.0918384,0.0003608264087,0.000400894467,0.0003849308705,0.0004095640616,11.031
0,0,0,0,263.4246187,0.0003617033944,0.0004018137697,0.0003858105338,0.000410468172,11.041
0,0,0,0,263.757389,0.0003625837271,0.0004027366231,0.0003866935149,0.0004113756877,11.051
0,0,0,0,264.0901493,0.0003634674067,0.000403662998,0.0003875798138,0.0004122865794,11.061
0,0,0,0,264.4228996,0.0003643544042,0.0004045928363,0.0003884693433,0.000413200818,11.071
0,0,0,0,264.7556401,0.0003652446903,0.0004055261379,0.0003893620742,0.0004141183745,11.081
0,0,0,0,265.0883707,0.0003661382361,0.0004064628447,0.0003902580356,0.0004150392197,11.091
0,0,0,0,265.4210915,0.0003670350125,0.0004074029566,0.0003911571403,0.0004159632954,11.101
0,0,0,0,265.7538025,0.0003679349902,0.0004083463864,0.0003920593881,0.0004168906016,11.111
0,0,0,0,266.0865037,0.0003688381112,0.0004092931631,0.000392964721,0.0004178211093,11.121
0,0,0,0,266.4191953,0.0003697443753,0.0004102432285,0.0003938731388,0.0004187547602,11.131
0,0,0,0,266.7518772,0.0003706537245,0.0004111965245,0.0003947845835,0.0004196915252,11.141
0,0,0,0,267.0845495,0.0003715661587,0.0004121530801,0.0003956990549,0.0004206314043,11.151
0,0,0,0,267.4172122,0.0003724816488,0.000413112808,0.000396616495,0.0004215743393,11.161
0,0,0,0,267.7498654,0.0003734001366,0.0004140757082,0.0003975368745,0.0004225203302,11.171
0,0,0,0,268.0825091,0.0003743216221,0.0004150417517,0.0003984601935,0.0004234692897,11.181
0,0,0,0,268.4151434,0.0003752460761,0.0004160108801,0.0003993863938,0.0004244212178,11.191
0,0,0,0,268.7477683,0.0003761734115,0.0004169830645,0.0004003154463,0.0004253761144,11.201
0,0,0,0,269.0803838,0.0003771036572,0.0004179583048,0.0004012473219,0.0004263338924,11.211
0,0,0,0,269.4129899,0.0003780367842,0.0004189365427,0.0004021820205,0.0004272945516,11.221
0,0,0,0,269.7455868,0.0003789727052,0.0004199177492,0.0004031194549,0.000428258063,11.231
0,0,0,0,270.0781745,0.0003799114493,0.0004209019244,0.0004040596541,0.0004292243975,11.241
0,0,0,0,270.410753,0.0003808529873,0.0004218889808,0.00040500256,0.0004301934969,11.251
0,0,0,0,270.7433223,0.000381797232,0.0004228789185,0.0004059481143,0.0004311653611,11.261
0,0,0,0,271.0758825,0.0003827442124,0.0004238717083,0.0004068963462,0.0004321399319,11.271
0,0,0,0,271.4084337,0.0003836938704,0.0004248672922,0.0004078471684,0.0004331172095,11.281
0,0,0,0,271.7409758,0.0003846461768,0.0004258656991,0.0004088006099,0.0004340971354,11.291
0,0,0,0,272.073509,0.0003856011026,0.0004268668126,0.0004097565834,0.0004350796808,11.301
0,0,0,0,272.4060332,0.0003865586186,0.0004278706911,0.0004107150889,0.0004360648454,11.311
0,0,0,0,272.7385485,0.0003875186958,0.000428877247,0.0004116760974,0.0004370525421,11.321
0,0,0,0,273.071055,0.0003884813341,0.0004298864515,0.0004126395797,0.0004380427999,11.331
0,0,0,0,273.4035527,0.0003894464462,0.0004308982752,0.0004136054777,0.0004390355607,11.341
0,0,0,0,273.7360417,0.0003904140322,0.0004319127183,0.0004145737912,0.0004400307953,11.351
0,0,0,0,274.0685219,0.0003913840919,0.0004329297226,0.0004155444913,0.0004410284746,11.361
0,0,0,0,274.4009934,0.0003923565382,0.0004339492298,0.0004165175487,0.0004420285404,11.371
0,0,0,0,274.7334564,0.000393331371,0.000434971269,0.0004174929054,0.0004430310219,11.381
0,0,0,0,275.0659107,0.0003943085612,0.000435995782,0.0004184705322,0.0004440358316,11.391
0,0,0,0,275.3983565,0.0003952880797,0.0004370227398,0.000419450429,0.0004450429697,11.401
0,0,0,0,275.7307938,0.0003962698975,0.0004380520841,0.0004204325669,0.0004460523778,11.411
0,0,0,0,276.0632227,0.0003972539853,0.0004390838149,0.0004214168875,0.0004470640561,11.421
0,0,0,0,276.3956432,0.0003982403141,0.0004401179031,0.0004224033619,0.0004480779753,11.431
0,0,0,0,276.7280553,0.0003992288257,0.0004411543196,0.0004233919899,0.0004490940773,11.441
0,0,0,0,277.0604591,0.0004002195492,0.0004421930062,0.0004243827425,0.0004501123331,11.451
0,0,0,0,277.3928546,0.0004012123973,0.0004432339338,0.0004253755324,0.0004511327425,11.461
0,0,0,0,277.7252419,0.0004022073699,0.0004442771024,0.0004263703886,0.0004521552473,11.471
0,0,0,0,278.0576211,0.000403204438,0.0004453224537,0.0004273672821,0.0004531798186,11.481
0,0,0,0,278.3899921,0.0004042035725,0.0004463699879,0.0004283661256,0.0004542064271,11.491
0,0,0,0,278.722355,0.0004052047152,0.0004474196467,0.0004293669481,0.0004552350729,11.501
0,0,0,0,279.0547099,0.000406207866,0.0004484714009,0.0004303697206,0.0004562656686,11.511
0,0,0,0,279.3870567,0.0004072129959,0.0004495252215,0.0004313743557,0.0004572982434,11.521
0,0,0,0,279.7193956,0.0004082200758,0.0004505810793,0.0004323808535,0.00045833271,11.531
0,0,0,0,280.0517267,0.0004092290474,0.0004516389745,0.0004333892139,0.0004593690974,11.541
0,0,0,0,280.3840498,0.0004102399107,0.0004526988196,0.0004343993787,0.0004604073183,11.551
0,0,0,0,280.7163651,0.0004112526367,0.0004537606146,0.0004354113189,0.0004614473728,11.561
0,0,0,0,281.0486727,0.0004122671671,0.0004548243305,0.0004364250053,0.0004624892317,11.571
0,0,0,0,281.3809726,0.0004132835311,0.0004558899091,0.000437440438,0.000463532866,11.581
0,0,0,0,281.7132647,0.0004143016122,0.0004569573794,0.0004384575295,0.0004645782174,11.591
0,0,0,0,282.0455493,0.0004153214686,0.0004580266541,0.0004394763091,0.0004656252859,11.601
0,0,0,0,282.3778262,0.0004163430131,0.0004590977333,0.0004404966894,0.0004666740424,11.611
0,0,0,0,282.7100956,0.0004173662455,0.0004601705587,0.0004415186995,0.0004677244287,11.621
0,0,0,0,283.0423576,0.0004183911369,0.0004612451303,0.0004425422812,0.0004687764449,11.631
0,0,0,0,283.374612,0.000419417629,0.0004623213899,0.0004435674055,0.0004698300327,11.641
0,0,0,0,283.7068591,0.0004204457509,0.0004633993376,0.000444594014,0.000470885192,11.651
0,0,0,0,284.0390988,0.0004214753862,0.0004644789151,0.0004456221359,0.0004719418648,11.661
0,0,0,0,284.3713313,0.0004225065932,0.0004655601224,0.000446651713,0.000473000051,11.671
0,0,0,0,284.7035564,0.0004235392844,0.0004666428722,0.0004476827162,0.0004740596924,11.681
0,0,0,0,285.0357743,0.0004245734599,0.0004677271936,0.0004487151164,0.0004751207598,11.691
0,0,0,0,285.3679851,0.0004256090906,0.0004688130575,0.0004497488844,0.0004761832242,11.701
0,0,0,0,285.7001888,0.0004266461183,0.0004699003766,0.0004507839913,0.0004772470857,11.711
0,0,0,0,286.0323854,0.000427684543,0.00047098918,0.0004518204369,0.000478312315,11.721
0,0,0,0,286.3645749,0.0004287243355,0.0004720794095,0.0004528581339,0.0004793788248,11.731
0,0,0,0,286.6967575,0.0004297654668,0.0004731710069,0.0004538970825,0.0004804466444,11.741
0,0,0,0,287.0289331,0.0004308078787,0.0004742640012,0.0004549372825,0.0004815157154,11.751
0,0,0,0,287.3611019,0.0004318516003,0.0004753583344,0.0004559786466,0.0004825860087,11.761
0,0,0,0,287.6932638,0.0004328965442,0.0004764539772,0.0004570212041,0.0004836574954,11.771
0,0,0,0,288.0254189,0.0004339427105,0.0004775509005,0.0004580648965,0.0004847301752,11.781
0,0,0,0,288.3575673,0.0004349900701,0.0004786490754,0.0004591096949,0.0004858039902,11.791
0,0,0,0,288.6897089,0.0004360385938,0.0004797484726,0.0004601555702,0.0004868788819,11.801
0,0,0,0,289.021844,0.0004370882525,0.0004808490339,0.0004612024932,0.0004879549087,11.811
0,0,0,0,289.3539724,0.0004381389881,0.0004819507885,0.0004622504639,0.0004890319542,11.821
0,0,0,0,289.6860942,0.0004391908296,0.0004830536491,0.0004632993951,0.0004901100183,11.831
0,0,0,0,290.0182096,0.0004402437189,0.0004841576156,0.0004643493157,0.0004911890719,11.841
0,0,0,0,290.3503185,0.0004412976268,0.000485262688,0.0004654001968,0.0004922691151,11.851
0,0,0,0,290.682421,0.0004423525243,0.00048636875,0.0004664519511,0.0004933500895,11.861
0,0,0,0,291.0145171,0.0004434083821,0.0004874758597,0.0004675046075,0.0004944319953,11.871
0,0,0,0,291.3466069,0.0004444651713,0.0004885839298,0.0004685581371,0.000495514716,11.881
0,0,0,0,291.6786904,0.0004455228627,0.0004896929604,0.0004696124815,0.0004965983098,11.891
0,0,0,0,292.0107677,0.0004465814563,0.0004908029223,0.0004706676118,0.0004976827768,11.901
0,0,0,0,292.3428388,0.0004476408649,0.0004919138155,0.0004717235279,0.0004987680004,11.911
0,0,0,0,292.6749037,0.0004487011465,0.0004930255236,0.0004727801715,0.0004998539807,11.921
0,0,0,0,293.0069626,0.0004497621849,0.0004941381048,0.0004738375428,0.0005009406595,11.931
0,0,0,0,293.3390155,0.000450824009,0.0004952514428,0.0004748956126,0.0005020280951,11.941
0,0,0,0,293.6710624,0.0004518865608,0.0004963655956,0.0004759543226,0.0005031161709,11.951
0,0,0,0,294.0031033,0.0004529498401,0.0004974805051,0.0004770136729,0.0005042049452,11.961
0,0,0,0,294.3351384,0.0004540137888,0.0004985961132,0.0004780736344,0.0005052943015,11.971
0,0,0,0,294.6671676,0.000455078407,0.0004997124197,0.0004791341489,0.00050638424,11.981
0,0,0,0,294.999191,0.0004561436654,0.0005008293665,0.0004801952455,0.0005074747605,11.991
0,0,0,0,295.3312086,0.0004572095058,0.0005019470118,0.0004812568368,0.0005085658631,12.001
0,0,0,0,295.6632206,0.0004582759284,0.000503065181,0.000482318952,0.0005096574314,12.011
0,0,0,0,295.9952268,0.0004593429039,0.0005041839904,0.0004833815328,0.0005107494653,12.021
0,0,0,0,296.3272275,0.0004604104033,0.0005053033237,0.0004844445211,0.0005118419649,12.031
0,0,0,0,296.6592227,0.0004614783684,0.0005064231809,0.000485507946,0.0005129348719,12.041
0,0,0,0,296.9912123,0.0004627458402,0.0005077746464,0.0004865793453,0.0005140361609,12.051
0,0,0,0,297.3231964,0.0004638108658,0.0005088924663,0.0004876471648,0.0005151333753,12.061
0,0,0,0,297.6551752,0.0004648864851,0.0005100205308,0.0004887165851,0.0005162323941,12.071
0,0,0,0,297.9871486,0.0004659603292,0.0005111469654,0.0004897849285,0.0005173304235,12.081
0,0,0,0,298.3191166,0.0004670335038,0.0005122720613,0.0004908521078,0.000518427405,12.091
0,0,0,0,298.6510794,0.0004681057762,0.0005133963423,0.0004919184139,0.0005195234553,12.101
0,0,0,0,298.983037,0.0004691775248,0.000514520274,0.0004929841962,0.0005206189817,12.111
0.04384434596,0.04384434596,0.02192217298,0.02192217298,299.3149872,-0.0005142448354,-0.0004974956391,-0.0005212056567,-0.0005113399238,12.121
608.1479492,593.5024414,583.4225464,575.1027222,299.6468959,-0.01111083385,-0.01101628877,-0.007084727753,-0.007002707571,12.131
618.6946411,604.6871338,564.7796021,557.5269165,299.9785347,-0.01236533932,-0.01275045983,-0.01347423345,-0.01375122648,12.141
623.9433594,609.8435059,554.2058716,547.4442749,300.3096978,-0.01203909051,-0.01236605179,-0.0138225304,-0.01428990997,12.151
628.9042969,614.7906494,550.9451904,544.4834595,300.640381,-0.01201302558,-0.0123008769,-0.01422310062,-0.01478906162,12.161
633.9302368,619.8846436,548.2564087,542.1036987,300.9705823,-0.01196169667,-0.01223467756,-0.01440467127,-0.01503897272,12.171
639.6516724,625.4772339,545.8972778,539.9966431,301.3002991,-0.01190749928,-0.01216099225,-0.01453953888,-0.01520424895,12.181
